filename,width,height,class,xmin,ymin,xmax,ymax
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_2.jpg,1080,1080,semipellet,512,555,521,563
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_2.jpg,1080,1080,semipellet,520,551,530,558
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_2.jpg,1080,1080,semipellet,551,528,559,536
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_2.jpg,1080,1080,semipellet,549,518,557,527
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_2.jpg,1080,1080,semipellet,529,464,537,472
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_2.jpg,1080,1080,semipellet,472,516,481,524
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_2.jpg,1080,1080,semipellet,459,640,469,649
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_2.jpg,1080,1080,semipellet,497,719,506,726
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_2.jpg,1080,1080,semipellet,470,714,482,721
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_2.jpg,1080,1080,semipellet,530,772,538,780
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_2.jpg,1080,1080,semipellet,461,767,470,772
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_2.jpg,1080,1080,semipellet,607,702,616,711
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_2.jpg,1080,1080,semipellet,681,701,690,711
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_2.jpg,1080,1080,semipellet,680,677,691,687
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_2.jpg,1080,1080,semipellet,720,680,732,689
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_2.jpg,1080,1080,semipellet,343,806,350,812
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_2.jpg,1080,1080,semipellet,346,809,354,817
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_2.jpg,1080,1080,semipellet,348,831,357,839
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_2.jpg,1080,1080,semipellet,330,815,338,823
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_2.jpg,1080,1080,semipellet,355,878,364,887
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_2.jpg,1080,1080,semipellet,313,861,322,869
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_2.jpg,1080,1080,semipellet,299,837,305,844
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_2.jpg,1080,1080,semipellet,281,757,288,765
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_2.jpg,1080,1080,semipellet,385,753,392,760
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_2.jpg,1080,1080,semipellet,400,721,407,728
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_2.jpg,1080,1080,semipellet,252,766,259,774
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_2.jpg,1080,1080,semipellet,718,312,725,319
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_2.jpg,1080,1080,semipellet,651,243,661,250
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_2.jpg,1080,1080,semipellet,610,221,617,227
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_2.jpg,1080,1080,pellet,131,722,141,738
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_2.jpg,1080,1080,pellet,85,510,94,524
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_2.jpg,1080,1080,pellet,81,654,90,666
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_2.jpg,1080,1080,pellet,62,618,69,632
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,962,566,972,575
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,977,558,982,566
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,948,556,958,562
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,932,538,940,545
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,954,541,961,549
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,970,528,977,534
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,1001,551,1007,557
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,964,603,971,612
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,976,600,984,609
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,982,596,989,601
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,986,605,993,611
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,1000,592,1009,601
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,913,601,921,608
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,924,586,932,593
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,931,520,939,527
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,948,513,958,520
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,968,501,976,511
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,873,468,881,477
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,839,481,846,488
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,836,492,843,500
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,829,503,837,513
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,839,528,846,536
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,819,522,827,531
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,847,519,855,527
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,879,526,888,535
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,891,523,899,531
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,874,499,883,507
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,864,482,871,490
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,892,536,900,546
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,916,543,923,552
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,923,538,931,545
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,870,533,876,541
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,808,543,816,550
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,797,524,807,532
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,809,509,817,516
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,817,491,824,498
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,809,497,820,506
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,882,478,891,486
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,891,472,899,480
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,791,487,800,496
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,794,493,802,501
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,807,477,814,486
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,775,481,786,489
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,770,467,778,474
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,787,467,794,473
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,793,461,803,470
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,747,420,755,428
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,753,421,762,430
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,782,436,791,444
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,778,445,785,451
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,767,443,775,449
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,758,456,767,464
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,729,468,739,475
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,723,480,733,488
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,746,432,755,439
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,732,447,740,453
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,743,445,752,452
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,748,441,756,449
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,752,438,762,446
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,734,455,744,463
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,747,462,756,472
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,752,484,760,491
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,839,424,852,435
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,817,427,829,435
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,801,434,813,445
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,806,439,817,450
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,pellet,811,430,818,443
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,814,442,826,452
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,819,457,826,464
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,829,453,838,460
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,751,559,763,573
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,714,576,727,589
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,711,591,724,603
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,723,623,731,630
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,768,638,777,648
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,811,585,819,591
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,824,595,833,603
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,808,610,817,619
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,848,571,860,581
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,827,605,835,615
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,836,603,844,611
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,846,617,852,625
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,835,627,842,635
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,839,646,848,656
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,pellet,808,646,824,665
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,846,673,857,681
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,775,669,783,678
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,731,653,741,662
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,745,666,757,676
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,pellet,787,687,802,698
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,740,693,750,704
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,pellet,743,689,760,699
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,727,688,737,698
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,725,700,736,710
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,755,717,764,724
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,796,728,804,737
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,807,743,814,750
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,734,734,743,743
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,875,725,884,732
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,923,788,934,798
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,pellet,933,737,947,745
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,pellet,932,744,943,752
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,941,753,950,761
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,pellet,949,742,962,749
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,pellet,960,739,977,748
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,pellet,966,716,973,728
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,956,727,963,737
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,917,730,927,738
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,961,705,968,713
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,959,748,968,757
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,938,789,948,797
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,pellet,948,780,958,793
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,980,580,991,588
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,964,587,975,596
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,pellet,916,567,930,574
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,pellet,917,561,932,569
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,924,569,931,578
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,930,565,937,573
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,943,572,949,579
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,953,529,962,538
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,959,526,967,533
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,pellet,965,512,977,524
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,938,518,947,524
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,963,505,971,513
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,975,497,981,504
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,954,497,962,504
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,944,498,952,506
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,950,505,958,512
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,957,502,965,508
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,956,491,964,498
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,955,484,962,491
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,982,472,989,484
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,941,484,951,496
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,pellet,936,479,951,486
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,pellet,963,477,978,487
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,pellet,883,443,890,451
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,915,387,922,395
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,895,358,901,364
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,837,380,844,387
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,824,389,834,398
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,815,371,822,378
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,801,370,807,376
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,825,315,833,321
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,881,351,889,357
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,pellet,775,366,783,377
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,pellet,760,373,770,380
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,pellet,740,349,748,355
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,pellet,756,354,763,361
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,pellet,702,302,708,307
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,755,234,763,242
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,631,263,638,270
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,628,291,634,298
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,633,290,638,297
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,609,279,616,285
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,611,260,617,265
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,608,253,615,259
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,592,280,601,288
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,558,215,566,226
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,552,194,562,201
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,522,202,530,209
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,545,210,553,216
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,448,197,457,204
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,689,210,700,216
F__aug_ED6_1_sf1_png.rf.f6149560a84cfdeb4865ff4d061ba347.jpg_3.jpg,1080,1080,semipellet,931,375,939,381
